Age,AnnualIncome,CreditScore,AccountTenure,MonthlyTxnCount,AvgTxnValue,MissedPayments,SupportCalls,OnlineUsageHours,HighRisk
67,1934441,779,16,236,32577,0,1,26,0
36,1452876,759,11,55,54369,0,11,138,0
25,490699,564,18,221,30363,0,5,215,0
55,2893374,838,23,178,29899,2,0,158,0
32,2052947,685,16,79,20295,8,8,15,0
45,1732579,384,7,103,2644,12,9,84,1
41,2792859,615,21,5,1399,12,11,48,1
56,2452375,542,3,128,47171,7,6,196,0
43,1772900,768,5,121,1197,12,7,157,1
36,2118715,641,18,199,55732,14,11,93,1
59,2860491,476,17,237,44390,8,10,222,1
65,691513,429,1,133,20939,4,3,201,0
62,2377890,382,16,67,40499,6,7,127,0
59,535740,659,15,240,29267,12,11,161,1
34,330613,387,13,234,45077,9,0,50,0
51,273601,831,7,194,53092,8,10,128,1
25,1940584,770,3,193,36684,4,3,99,0
55,1012902,797,24,172,11742,7,5,76,0
43,1256904,806,23,99,35757,7,9,47,0
49,337405,653,13,161,7094,13,6,242,1
63,321173,715,16,295,47482,2,11,47,0
31,246638,350,23,143,6877,4,2,37,0
38,1450251,899,1,195,55771,7,9,19,1
67,1362496,362,1,60,17676,9,9,161,1
32,2707413,388,16,11,27151,2,1,71,0
29,2305039,489,2,55,57400,2,8,113,0
30,2264798,647,18,43,50574,5,0,189,0
64,1273494,837,21,76,1981,6,9,121,0
37,1021929,475,23,260,56639,6,0,80,0
58,2652858,663,18,95,40773,5,9,224,0
27,916369,853,5,153,9433,6,1,224,0
66,1522649,782,5,34,18917,13,4,161,1
33,2817489,418,8,127,34713,6,0,104,0
60,2227842,468,9,241,58218,3,5,123,0
62,1217977,446,24,284,36177,7,7,59,0
29,934459,736,14,129,6268,7,9,248,0
47,2587842,738,13,138,25699,1,1,223,0
22,2506648,488,18,10,6942,14,4,228,1
25,2989850,459,4,201,9740,9,2,175,0
49,1676075,701,18,194,1105,4,1,78,0
57,2903934,885,22,295,51765,14,5,155,1
58,508710,317,20,240,3076,1,0,209,0
39,547608,439,15,83,6240,2,11,108,0
28,1376855,414,7,39,55162,2,7,249,0
68,281991,627,13,76,49929,4,5,186,0
65,2651976,524,2,47,18941,7,3,26,0
21,2552221,857,9,295,32589,2,11,213,0
42,685714,738,5,137,34432,6,4,128,0
37,2980596,849,1,291,45341,4,1,240,0
27,876503,685,19,110,29199,13,7,95,1
45,322772,820,20,163,3671,11,5,127,1
65,1477991,552,19,12,5806,9,5,62,0
24,2962734,397,22,266,16638,9,2,143,0
56,1177469,370,13,84,7036,9,0,103,0
26,1761853,850,6,48,13636,3,7,203,0
51,1507589,746,10,181,48938,1,11,142,0
39,1665741,389,11,68,33528,5,6,139,0
64,906412,729,23,292,32312,3,11,199,0
59,2531134,518,16,117,29209,3,0,108,0
47,1987139,406,23,212,49618,4,11,142,0
30,2502535,775,1,230,5685,13,7,168,1
46,491799,753,19,282,53217,8,9,90,0
39,388874,843,5,291,53470,14,1,200,1
59,1820496,425,6,284,21446,0,10,228,0
23,2508436,446,6,7,23091,4,7,232,0
65,2733593,579,5,37,19678,4,4,83,0
33,1439658,323,6,218,32908,12,7,85,1
48,2510959,419,13,34,9895,1,10,127,0
40,673818,596,1,29,15513,14,11,27,1
48,1529615,381,1,32,7488,14,5,124,1
28,1484468,747,14,101,51664,2,1,214,0
61,442718,769,8,91,59654,12,6,194,1
59,917167,722,9,30,55894,3,10,209,0
21,2844526,844,23,124,28684,0,10,108,0
23,2772395,323,10,205,25379,9,5,128,0
33,569478,360,6,19,17980,13,3,245,1
48,1924833,383,9,258,12720,2,8,71,0
69,787371,524,18,115,12310,0,3,141,0
45,1870415,485,15,12,34434,0,0,199,0
53,2113514,674,4,132,37577,8,2,55,0
58,862643,371,2,190,24768,3,10,80,0
26,2116489,373,6,18,52004,3,7,158,0
64,2559551,640,17,234,38801,3,2,69,0
65,407627,452,7,95,41352,10,6,182,1
52,1788351,395,23,8,6348,14,10,117,1
65,1792210,864,23,156,41804,8,0,88,0
67,2568040,744,20,223,34011,12,3,235,1
41,2715124,409,15,80,59465,10,3,159,1
36,2191226,757,24,288,3041,11,8,202,1
41,1630360,350,21,220,22684,7,11,15,1
31,1029119,676,2,163,59766,3,10,74,0
57,2474327,372,21,255,34416,11,0,92,1
56,2097871,511,12,71,48011,14,10,137,1
55,2690959,731,10,226,46815,5,11,164,0
39,1254853,467,17,196,29026,1,8,147,0
40,1048292,630,18,223,48595,5,9,136,0
38,2430484,793,16,21,42116,0,7,192,0
67,1969819,442,10,111,5212,4,9,215,0
61,486885,881,8,231,15179,7,5,171,0
69,581864,744,21,85,17659,0,10,50,0
34,982733,693,22,271,59513,10,3,169,0
35,2731910,811,13,170,16380,1,10,204,0
51,1735410,627,16,238,32770,2,5,60,0
21,549760,558,8,166,39475,6,5,119,0
23,2230812,736,12,179,10699,14,1,89,1
36,2391667,863,17,164,32933,11,6,176,1
43,1939549,648,16,189,46057,7,8,234,0
31,1436664,814,9,178,59503,3,7,14,0
32,1832974,748,19,242,40446,12,2,67,1
30,419601,698,17,167,9298,7,7,236,0
52,496177,895,24,242,28779,0,3,154,0
36,2080221,513,8,110,33697,2,9,160,0
28,212938,845,12,122,42464,13,0,227,1
58,1379418,861,9,236,2112,3,2,183,0
32,1194199,588,6,80,43822,4,0,121,0
44,1512994,558,10,9,27276,12,4,144,1
48,2119398,557,9,222,26696,10,9,114,1
28,2722183,687,4,286,4811,8,10,71,1
48,1398609,844,11,240,21349,1,8,16,0
56,1139479,564,21,36,58815,14,6,24,1
46,1385622,612,22,181,19172,12,2,134,1
28,2635760,339,6,123,46536,6,6,167,0
48,745501,509,18,194,26634,2,11,29,0
48,1502619,571,4,106,2868,11,7,204,1
57,1204735,435,12,83,18976,9,3,95,0
61,2212236,898,9,143,24637,1,2,121,0
56,1573464,359,15,230,49558,8,1,63,0
47,2970283,809,23,270,13401,2,7,187,0
37,1711602,814,9,228,8611,7,2,80,0
29,1021485,314,6,64,783,0,6,104,0
53,2546118,554,11,268,14708,4,10,186,0
40,645292,834,7,52,43494,4,10,59,0
33,1278290,534,14,85,45084,5,10,12,0
48,889746,430,16,12,26890,6,1,127,0
68,517192,316,15,253,46791,2,4,116,0
49,555439,484,20,248,42131,11,4,201,1
33,212026,690,9,169,19018,13,8,55,1
66,2403299,722,19,191,56826,13,7,90,1
55,1881063,741,12,253,1982,12,7,124,1
26,488988,855,11,131,23210,4,9,159,0
38,2649711,311,8,92,51998,11,1,189,1
25,254708,819,3,49,39809,7,1,46,0
67,2754293,379,19,286,33281,5,11,134,0
45,1824438,601,3,250,6743,1,9,69,0
22,1596268,515,3,222,50407,6,6,204,0
30,2709180,547,6,19,8860,2,11,185,0
50,1480985,840,11,260,51931,14,3,167,1
65,1837094,571,20,181,50786,9,2,225,0
25,2207708,432,14,219,16206,8,2,106,0
53,1503027,304,2,29,52313,3,6,52,0
21,1027013,841,12,296,5324,10,0,147,0
38,639844,440,16,121,49891,3,3,80,0
52,1468276,782,3,84,35555,3,5,217,0
67,487249,604,21,179,15568,9,8,105,1
69,2811691,644,16,236,37633,9,11,11,1
31,531301,861,10,44,52239,7,0,81,0
41,1243840,569,20,175,34577,0,0,216,0
46,1597955,407,5,121,23362,2,1,249,0
45,970802,857,13,188,14377,7,6,76,0
42,464491,773,12,85,17326,11,6,221,1
47,348182,381,1,75,42184,6,4,235,0
69,2490394,383,20,144,17791,5,3,248,0
33,907161,589,11,197,51178,6,9,183,0
53,655987,370,19,175,27493,0,5,126,0
54,324926,474,15,105,58987,7,7,178,0
61,281147,762,18,74,25150,3,11,13,0
55,1792063,694,16,178,2970,14,6,96,1
21,2127298,390,7,193,569,0,1,145,0
41,1678367,768,10,219,15670,3,10,19,0
68,2518020,733,16,29,21724,1,1,122,0
26,2417939,548,17,93,39682,4,5,111,0
48,2411579,871,7,135,45525,0,11,14,0
37,2445215,540,11,200,57975,0,0,83,0
25,2975065,795,17,290,26197,4,4,99,0
51,811781,639,5,229,12889,1,0,122,0
25,2166714,770,1,153,24479,8,6,89,0
58,688633,762,3,75,59034,9,2,130,0
23,2377028,574,16,133,18012,14,8,196,1
43,2789260,314,24,294,47545,6,4,195,0
57,367071,340,15,91,1097,14,0,160,1
57,1975823,507,4,22,59416,14,9,70,1
30,2094656,359,12,47,38829,13,3,154,1
30,655884,664,1,80,9363,3,7,37,0
39,1745140,539,17,45,54382,13,6,155,1
37,2635079,459,24,284,21903,6,5,61,0
41,2865880,696,15,284,39373,7,8,67,0
34,755943,799,24,263,20599,7,11,178,1
29,767327,508,20,28,20221,7,11,212,1
66,2614551,432,20,113,3399,11,3,235,1
21,272219,680,10,293,39831,4,9,247,0
65,2046252,732,11,31,51960,6,11,88,0
33,2992063,688,18,130,32196,10,0,10,0
24,918590,882,2,174,30629,6,11,106,1
21,566042,731,6,51,19347,1,9,82,0
69,1539091,573,16,185,22358,14,5,117,1
60,2457102,650,24,77,37258,2,3,154,0
52,2464381,433,7,126,44992,10,0,216,0
54,1254490,365,23,190,36016,1,9,13,0
48,1537900,504,19,86,38772,14,2,110,1
51,1065048,597,12,34,11282,2,10,55,0
28,1476137,416,18,285,14086,8,0,79,0
59,2916653,566,10,125,11722,6,4,15,0
46,2717728,448,7,110,28457,3,7,92,0
54,2859245,493,4,134,31091,13,11,160,1
23,2703821,478,17,209,56725,7,1,103,0
32,1375175,447,17,57,26787,12,11,129,1
21,878063,764,4,283,48419,6,5,138,0
64,1438669,868,21,193,13231,9,5,210,0
25,2391951,304,5,219,58015,12,4,198,1
50,822673,825,1,35,30101,5,6,159,0
50,2247152,579,19,262,28113,3,0,202,0
37,2282174,798,22,64,55595,4,9,132,0
68,1124914,735,23,82,20285,9,3,66,0
67,805750,515,11,27,37369,7,10,173,0
43,379340,814,1,189,57407,12,5,34,1
35,2986760,436,8,39,34495,2,3,25,0
57,242039,894,4,5,19300,10,5,163,1
41,1296376,579,22,109,15729,11,1,229,1
34,2600057,431,15,180,1221,14,10,14,1
22,818914,692,17,53,50582,2,8,121,0
31,2776471,780,18,172,11020,4,3,159,0
59,2996175,812,3,275,32932,8,4,23,0
58,1367574,718,18,162,26154,4,6,210,0
54,441324,501,7,25,54940,0,7,215,0
58,709662,761,17,109,28460,4,0,89,0
54,628583,501,18,294,11657,8,6,136,0
38,2171893,451,20,125,12241,6,9,231,0
50,433229,521,8,196,35743,8,8,233,0
35,2291706,378,11,233,26611,9,1,79,0
47,1037876,499,3,185,9104,9,10,26,1
54,2358900,398,7,229,50490,13,1,10,1
58,1289766,512,15,238,31267,4,10,155,0
53,1288894,442,10,270,4187,2,3,84,0
44,2989530,688,12,222,34294,1,11,20,0
35,324078,673,12,215,28744,8,0,101,0
50,239759,351,19,103,46240,4,8,21,0
62,1002930,434,19,113,19719,10,11,171,1
37,2847429,710,15,257,56124,12,4,89,1
25,1929504,769,21,16,56028,0,2,211,0
49,579179,411,21,122,6295,1,5,119,0
24,567375,824,5,92,41519,1,6,112,0
30,1232203,343,13,213,33857,11,3,145,1
37,2982611,696,9,134,11269,3,1,227,0
30,1076332,884,22,187,20052,13,11,243,1
37,2731007,560,23,87,51686,5,4,51,0
40,1091111,844,10,258,54837,7,11,243,1
44,2582778,687,8,9,12760,13,6,151,1
25,1697053,775,9,28,54802,12,9,188,1
54,1228825,709,6,125,5577,12,9,146,1
26,680533,879,24,99,47329,2,2,92,0
22,1643828,315,18,228,17660,13,1,107,1
33,1808678,401,10,243,25223,9,1,120,0
63,915054,485,24,231,16519,13,10,175,1
63,1658716,324,15,146,41506,9,11,137,1
68,591637,371,13,55,59111,5,11,166,0
31,448827,892,11,149,16116,3,10,38,0
67,445256,872,2,56,18385,7,3,37,0
43,2641239,317,8,16,59462,8,3,249,0
36,2318670,869,18,99,39767,8,4,97,0
51,610275,631,3,133,2164,13,2,101,1
31,2029210,868,23,15,7096,11,10,115,1
36,794091,396,3,276,56317,12,0,245,1
28,271524,311,21,96,12732,5,3,131,0
24,1767431,310,7,13,39588,14,0,85,1
60,1076004,462,18,127,33153,13,11,92,1
24,2174760,582,21,268,44463,14,7,15,1
45,791309,540,21,285,18906,14,4,11,1
23,2579339,344,9,123,8901,1,1,62,0
52,2292195,892,18,194,56861,1,11,123,0
23,1960828,554,1,283,24175,13,4,112,1
47,1370407,366,4,60,46604,9,4,40,0
49,968976,341,4,200,9879,8,0,46,0
52,636700,683,17,27,24914,4,4,193,0
39,1443517,888,23,269,3553,6,7,127,0
41,1424858,533,2,249,49686,5,9,230,1
25,2092608,784,15,264,35311,8,1,177,0
38,2151475,338,13,235,26352,4,7,149,0
48,540641,310,9,214,46030,7,7,64,0
62,832899,708,7,166,21738,3,11,234,0
42,2883552,407,12,174,19838,12,0,194,1
41,1148614,393,12,294,8955,6,3,120,0
26,1994354,383,14,231,42588,8,4,182,0
21,1593758,357,23,47,20175,1,9,34,0
25,1755381,592,15,199,58250,8,7,179,0
61,1190671,315,1,16,27769,11,2,155,1
32,2562313,776,9,276,26305,7,0,167,0
46,548405,464,16,66,56431,9,6,27,0
66,391196,736,9,21,46795,0,3,144,0
54,2020282,702,16,275,51763,9,9,88,1
69,1962204,685,2,30,52668,6,11,39,0
34,790608,437,10,49,56609,11,4,142,1
46,2259636,830,18,149,58715,4,5,206,0
65,2066135,592,13,69,21017,4,3,170,0
47,537232,774,2,290,5355,6,0,15,0
29,1429362,761,13,72,21644,14,10,57,1
46,1542641,672,24,100,47577,10,7,113,1
67,2478569,461,3,64,30537,9,10,141,1
42,2537830,343,15,261,21749,13,8,150,1
67,543275,382,3,23,50124,3,2,115,0
50,1270639,838,23,37,8203,0,9,35,0
63,2123921,818,10,95,31576,5,3,186,0
68,1425619,710,6,242,45037,0,4,29,0
37,334670,640,23,28,5174,10,9,169,1
46,2307716,388,22,231,53484,0,8,233,0
56,951794,529,14,269,37598,14,4,123,1
21,2609021,317,9,10,48205,11,6,238,1
28,2403092,580,18,62,51793,7,2,117,0
69,1177444,721,8,104,3408,3,0,202,0
55,2883525,637,6,126,6832,14,5,226,1
35,1790726,565,15,161,29820,4,9,226,0
67,1520985,654,14,205,47264,9,0,190,0
42,1389353,659,15,229,20995,9,5,74,0
34,386351,516,20,271,51050,0,7,140,0
46,1835335,620,6,155,25439,9,8,112,1
48,2770202,511,22,261,58587,6,7,158,0
43,656195,502,12,85,53121,10,4,52,0
34,517972,452,10,104,52109,1,6,34,0
44,1739998,728,19,109,23201,5,5,94,0
22,1880871,586,8,256,36952,14,8,120,1
65,1813798,620,5,137,19117,8,3,204,0
46,978894,735,10,103,48657,1,7,241,0
34,2149428,891,11,182,969,5,11,230,0
27,1778914,795,20,269,5999,11,10,172,1
23,1947888,448,14,136,58155,11,8,95,1
67,1728362,841,14,203,57681,4,6,160,0
43,1228520,781,2,197,29706,14,11,22,1
66,1573368,625,17,212,23556,12,6,235,1
63,2383484,328,15,61,43629,12,1,32,1
67,1081037,558,23,266,4823,12,8,72,1
65,454547,374,3,234,1488,1,11,108,0
38,996747,856,3,146,51083,14,4,92,1
58,2607264,880,3,67,30370,14,9,24,1
55,2568403,797,3,122,14718,13,2,126,1
35,1763332,715,18,249,39964,8,3,216,0
45,2877221,639,6,140,12802,1,9,35,0
57,2563165,607,14,100,49865,0,1,112,0
48,655911,540,3,229,13390,8,2,204,0
30,2750790,552,1,12,45607,8,5,90,0
59,1780835,519,10,18,54677,8,11,103,1
37,2027791,696,13,28,7983,7,0,70,0
59,1536371,635,9,196,59156,3,1,165,0
42,2791661,328,22,245,20104,13,3,43,1
46,223446,793,22,29,21511,8,0,153,0
64,2030283,801,2,133,3940,1,5,180,0
45,1417756,453,10,91,6232,0,11,242,0
37,2825263,530,12,237,19288,11,3,148,1
33,2441678,401,19,293,42159,9,1,161,0
40,2956444,476,3,60,57249,6,9,224,0
45,1127724,531,19,194,5652,5,3,162,0
24,405162,311,1,32,59410,2,11,238,0
30,2194288,485,15,33,29845,1,7,86,0
23,666196,565,23,283,57609,7,5,156,0
61,472654,434,13,176,56669,14,10,246,1
65,1685837,330,7,42,10001,3,0,43,0
38,2963049,755,2,270,37880,5,4,127,0
67,2403087,558,22,31,17564,3,10,75,0
56,957993,403,20,140,26784,12,5,209,1
67,701443,730,11,240,21706,10,3,142,0
42,2551130,681,23,249,37168,8,3,84,0
54,869142,768,16,89,48370,14,2,75,1
67,576924,812,14,17,37632,11,9,111,1
28,587688,506,23,62,47599,12,9,191,1
60,2813556,746,15,263,18671,4,5,233,0
69,2100595,388,20,104,50369,5,11,33,0
64,2635016,494,19,108,58564,8,8,85,0
39,1270648,713,7,265,28310,14,6,239,1
62,281015,421,9,282,4357,14,8,89,1
61,425075,761,4,70,24946,14,11,188,1
57,376774,415,6,93,35455,5,5,161,0
26,564404,495,23,92,53404,1,1,187,0
46,599273,335,10,9,12931,10,5,114,1
54,2425411,366,3,148,10961,0,6,191,0
65,2328068,580,21,121,1280,13,1,26,1
26,751556,778,1,275,30063,8,0,233,0
57,2320411,310,6,209,16773,1,5,221,0
53,2743951,621,5,79,17513,1,11,172,0
42,2900840,539,23,84,38997,3,7,39,0
41,496437,359,15,22,37798,9,10,184,1
26,1954366,861,11,221,6164,9,5,51,0
26,307009,464,20,106,40889,2,7,31,0
68,2073901,488,13,136,53573,13,5,40,1
24,1457713,786,6,62,24118,13,5,60,1
50,2459092,391,5,116,16681,6,7,174,0
31,2061317,588,2,89,44537,6,2,225,0
50,837547,808,17,120,33047,2,2,97,0
51,269000,374,24,166,36580,2,5,150,0
44,284179,856,12,290,11818,8,3,98,0
29,2100057,727,12,210,19314,6,6,133,0
23,2064273,684,22,72,56229,2,10,168,0
51,984514,352,14,252,44602,2,6,109,0
60,1272456,474,7,61,10321,12,8,151,1
57,2119587,878,22,169,51125,2,1,126,0
56,594718,773,14,170,25555,8,10,221,0
44,2766206,660,7,8,30338,13,1,48,1
51,1057398,569,9,299,51721,7,5,101,0
26,2469590,706,14,110,17444,12,8,226,1
22,2717793,423,21,112,3195,6,6,175,0
40,645544,675,17,174,8410,7,5,116,0
48,1840260,691,17,271,11351,0,4,84,0
31,679490,481,21,271,15303,8,7,27,0
24,2353883,335,13,58,7960,4,11,48,0
35,2248613,511,18,170,11451,12,1,92,1
26,2546243,433,19,258,32065,4,11,76,0
69,271326,790,17,280,35271,4,2,50,0
50,973164,737,6,158,12908,8,11,55,1
58,537850,345,12,132,37260,4,5,186,0
22,1693156,700,6,80,33221,1,0,164,0
35,688968,787,3,225,34729,5,11,131,0
31,2755280,731,15,274,46306,6,7,32,0
28,254645,727,3,127,29960,10,10,44,1
46,1780096,871,23,29,30296,14,10,239,1
65,671426,816,15,110,17778,6,8,244,0
64,1827630,761,1,110,42466,6,1,150,0
25,1893465,480,21,107,45742,10,8,135,1
26,281588,444,3,270,5778,13,4,35,1
46,1428190,564,5,18,1017,1,7,215,0
24,313693,705,14,137,7325,5,0,172,0
39,1866313,783,4,26,41322,8,0,178,0
40,2307719,781,22,79,5799,0,11,143,0
53,1811243,536,9,289,49058,2,11,244,0
40,1978904,824,18,248,40647,11,3,81,1
69,1995962,638,10,260,47503,5,0,61,0
32,2787640,567,8,150,34268,6,11,241,1
67,2428553,565,13,216,20631,1,0,62,0
21,2502611,827,2,253,9331,9,11,248,1
46,2358184,391,20,39,47387,7,4,216,0
34,899438,547,20,257,1229,10,1,145,0
58,1075094,318,7,264,29824,14,3,246,1
57,1692737,689,11,290,25508,12,7,184,1
31,2877049,687,5,185,23671,5,10,89,0
56,2488786,394,18,214,20821,11,5,102,1
33,2911485,729,8,114,3310,8,1,73,0
63,992135,336,10,146,36205,8,2,43,0
23,1573835,692,2,168,37464,8,1,38,0
53,1226457,872,3,91,39731,8,3,172,0
26,419162,590,23,144,18005,1,4,57,0
30,1703502,602,5,166,13635,9,11,211,1
25,2226157,700,16,30,51978,12,8,125,1
43,1540522,643,10,138,15533,9,6,202,0
30,1601051,817,11,119,59722,12,7,206,1
64,2753272,676,19,185,30338,6,6,204,0
22,746363,464,16,151,20300,4,10,112,0
33,329851,312,12,219,55632,14,9,151,1
60,1308198,324,2,81,15191,8,7,183,0
22,1197650,422,11,99,44402,0,10,36,0
40,2108981,428,22,222,10306,9,4,183,0
21,1881518,846,1,56,32088,6,2,166,0
57,486172,894,24,278,8022,9,11,10,1
29,2860768,608,5,179,50714,4,6,91,0
37,2586597,735,21,37,40738,10,0,140,0
29,500159,481,14,136,32792,8,2,35,0
31,761133,887,18,279,55119,6,6,158,0
35,2121826,342,7,11,14097,3,3,127,0
44,1849258,703,5,231,5050,10,6,33,0
58,375231,889,8,259,38711,7,9,54,0
55,2603010,562,21,286,41978,8,9,125,0
50,487374,369,15,240,53076,8,5,248,0
51,1865418,591,5,188,6434,9,3,221,0
69,241722,513,13,203,38690,3,6,166,0
25,1049228,446,19,207,709,5,7,27,0
64,895519,324,2,140,25942,3,7,140,0
34,440740,622,5,292,37208,0,6,188,0
31,1859916,408,5,294,15279,5,1,137,0
29,455416,550,6,150,56952,7,7,120,0
54,1510704,781,16,211,33443,5,4,137,0
32,1647031,474,2,59,7754,12,8,123,1
55,2126959,646,5,254,5356,11,5,234,1
55,1561606,469,15,279,20413,2,3,155,0
21,2401849,301,1,209,8908,12,8,174,1
60,1869163,857,19,196,55177,7,0,129,0
42,2987186,661,3,6,52562,9,3,200,0
49,1227691,595,19,189,46986,8,10,222,1
28,2457963,869,15,166,50255,0,4,117,0
31,1787361,889,3,53,47008,10,3,28,0
61,1643608,501,8,94,59586,10,8,160,1
57,2153923,588,15,255,44763,5,0,93,0
34,457471,361,1,26,34087,9,2,192,0
50,2389171,801,6,216,14522,7,8,33,0
55,1963190,425,22,238,57249,1,11,220,0
41,1357593,348,17,176,50713,13,6,163,1
57,2253775,899,16,95,11163,13,4,234,1
25,1055817,478,13,167,12162,3,10,233,0
39,2515372,880,1,289,15716,12,5,63,1
34,758114,792,3,10,3512,0,3,108,0
46,834322,732,24,248,52607,3,4,98,0
24,1857106,871,6,163,32832,1,7,170,0
45,2158074,601,20,127,684,2,4,225,0
65,1822964,468,21,192,53100,3,9,66,0
62,2160178,568,3,18,39686,2,1,131,0
45,2170439,663,15,74,25677,5,7,122,0
38,558349,399,15,143,18193,12,11,146,1
60,1261385,514,11,83,34639,6,2,110,0
28,1837314,396,22,298,11458,10,4,73,1
59,2107798,847,6,84,29701,14,11,238,1
60,1359702,636,6,150,17896,6,10,212,0
34,552465,658,9,229,26930,0,5,94,0
52,988525,589,14,231,506,4,0,68,0
58,768786,695,11,184,58031,2,2,218,0
53,1813849,659,24,28,4545,11,0,25,0
43,1018441,646,6,103,2123,0,6,142,0
35,2687811,423,18,274,58983,0,1,53,0
53,217718,851,20,98,15334,1,9,55,0
45,1527425,837,15,284,8754,9,6,147,0
37,549762,721,22,273,58284,7,11,86,1
53,2359750,635,9,151,18251,3,2,248,0
67,2112886,802,11,289,1086,13,2,67,1
22,1522959,356,2,26,50030,9,0,79,0
34,770953,375,6,6,15130,2,6,238,0
60,1018706,765,23,107,9947,13,11,73,1
60,2443227,584,14,40,19371,7,7,217,0
59,1934802,685,14,298,43901,1,10,79,0
26,1401636,558,24,278,49387,8,3,230,0
26,649110,776,13,55,37214,3,8,136,0
23,2143571,310,5,147,1236,10,3,69,0
27,2518668,559,9,21,52999,8,9,34,0
28,1974474,692,11,81,58717,0,4,96,0
62,753360,899,7,282,52890,4,10,20,0
35,233717,668,2,127,25033,9,5,102,0
67,418417,483,24,178,25174,6,8,94,0
49,2454875,315,12,136,15718,13,8,72,1
53,2676498,805,5,267,11151,10,7,137,1
50,1161795,385,24,275,44759,3,9,163,0
59,584533,309,2,212,58257,11,11,50,1
47,309525,776,14,230,17197,11,1,62,0
56,1461668,463,7,193,55924,4,11,238,0
49,2599009,323,5,148,59629,10,9,212,1
58,1578656,875,4,255,40887,8,9,239,0
53,1423979,611,10,249,1932,5,0,161,0
57,484329,537,16,22,13210,12,11,90,1
47,546407,761,6,207,45785,13,1,210,1
53,776395,761,21,208,43054,5,5,209,0
24,969153,537,6,6,45043,1,10,103,0
42,1708346,321,9,58,46271,0,6,144,0
22,1003995,479,1,170,47504,3,5,137,0
30,1843593,858,16,147,15445,9,0,238,0
25,477845,798,17,96,17221,2,0,224,0
30,1448720,774,13,12,4841,10,0,82,0
53,1165721,638,6,256,57468,6,0,92,0
58,2792491,830,2,104,50209,6,9,245,0
33,2025479,461,8,43,4799,5,9,201,0
51,2216211,360,23,140,23932,14,0,209,1
67,2949771,384,22,54,1716,4,1,121,0
56,884770,846,4,87,45370,2,1,55,0
65,2396432,789,9,258,20314,14,3,215,1
44,914075,304,23,200,22557,3,2,60,0
35,1234472,375,7,31,46229,12,3,229,1
49,1287241,552,21,81,9427,4,4,108,0
28,2575253,306,1,298,44785,3,3,208,0
25,1181093,772,14,259,11023,2,2,143,0
49,888235,437,2,25,51917,1,2,39,0
67,2410980,657,8,222,30807,4,3,110,0
24,1339391,462,11,49,5168,1,5,153,0
32,1443470,617,5,186,28699,1,6,244,0
65,1189269,757,18,290,41641,14,3,128,1
22,1976349,552,12,148,22574,1,7,66,0
47,232356,500,21,56,54721,13,5,202,1
51,1514529,831,24,255,30112,1,4,115,0
56,1160875,464,20,110,30418,7,7,70,0
56,2069883,531,19,203,17091,11,5,26,1
46,2013985,627,5,284,27546,6,0,200,0
63,471609,537,7,152,34461,8,10,16,1
47,2493474,419,2,107,37502,2,0,172,0
25,2121897,549,17,6,50841,0,9,130,0
40,2343175,635,13,260,54316,5,9,206,0
31,1874214,583,11,64,34926,8,5,100,0
30,377696,497,5,95,24447,12,7,39,1
60,1789291,715,13,105,17309,0,8,181,0
58,626492,694,23,118,16306,0,3,115,0
26,2507236,450,13,266,30332,3,10,236,0
28,1383087,564,8,58,59273,9,6,217,0
43,2776216,519,11,192,5529,0,8,143,0
67,1991267,515,8,31,5564,8,11,217,1
46,672919,614,10,244,21741,5,7,65,0
66,2619585,515,11,84,33836,4,11,145,0
63,1658974,634,1,194,49882,10,7,221,1
32,663723,658,7,95,34262,4,0,134,0
46,1144413,460,8,39,31505,10,9,232,1
33,2316811,810,6,62,43116,10,5,29,0
60,886763,456,14,193,4539,10,10,210,1
38,1675378,461,20,257,47657,11,8,39,1
45,2307512,341,7,40,39187,11,7,199,1
53,2345943,479,3,96,58633,1,1,86,0
67,596281,602,2,60,52277,2,4,35,0
60,1523020,629,22,71,46849,11,10,75,1
63,2854810,862,18,173,47992,6,3,70,0
32,925191,728,22,291,58880,3,7,242,0
64,701503,649,3,135,54090,13,8,198,1
56,2267911,419,14,170,32879,5,11,54,0
68,483071,374,18,56,18496,7,2,55,0
24,703623,422,13,156,41798,14,8,33,1
25,2044040,481,8,109,7702,13,0,86,1
57,2914694,556,4,96,14785,0,6,124,0
28,1064845,897,15,205,49463,14,7,25,1
62,2206811,882,12,297,6541,10,5,91,0
69,1634636,568,14,223,33853,12,3,153,1
48,2107310,792,20,71,55257,5,3,75,0
51,905314,479,7,173,921,0,6,138,0
29,1072189,448,24,32,42773,11,9,83,1
49,1151937,817,12,292,18197,11,5,34,1
34,2354955,447,9,36,20726,11,3,23,1
60,1382200,308,10,170,14439,7,4,218,0
61,780915,477,8,140,40727,3,9,219,0
42,1590530,694,20,72,41207,4,3,144,0
31,1293956,630,2,158,23405,9,0,30,0
43,2457474,355,16,100,1677,1,3,102,0
21,2099694,506,21,201,10430,2,5,100,0
